id	title	publisher	perspective	domains	kind	languages	format	url	bytes	license	license_url	access	update	checksum_url	homepage	verified	recommend	notes
wals-cldf	The World Atlas of Language Structures Online v2020.5 (CLDF)	WALS (Max Planck Institute for Evolutionary Anthropology, Leipzig; ed. Dryer and Haspelmath)	WALS chapter authors (55 contributors; linguistic typology, sample-based rather than exhaustive coverage)	acat/language	language-catalogue	1	cldf	https://zenodo.org/api/records/21389919/files/cldf-datasets/wals-v2020.5.zip/content	12623747	Creative Commons Attribution 4.0 International License	https://wals.info/download	open	occasional patch releases: v2020.5 on Zenodo 2026-07-16 (wals.info/download still names v2020.4)	https://zenodo.org/api/records/21389919	https://wals.info/	HEAD 200 2026-09-25	yes	GitHub-archive zip (top dir cldf-datasets-wals-8cd9ed9/); cldf/ tables: languages.csv (3,573 rows: ID = WALS code, Name, Macroarea, Latitude, Longitude, Glottocode [2,645 set], ISO639P3code, Family, Subfamily, Genus, ISO_codes, Samples_100/200, Country_ID, Parent_ID -> genus), language_names.csv (7,377: Language_ID, Name, Provider e.g. ethnologue), parameters.csv (192 features), codes.csv (1,143), values.csv (76,475 datapoints), examples.csv (3,907 glossed examples), chapters.csv, genealogy.csv, countries.csv, areas.csv, contributors.csv, docs/chapter_N.html. v2020.5 fixes the Navajo coordinate and updates Glottocodes to Glottolog 5.3. Feature values are typological classifications - store as attributed claims. md5 10fa3a351ca94811b9a317ee435947b1.
iana-language-subtag-registry	IANA Language Subtag Registry (BCP 47)	IANA (Internet Assigned Numbers Authority), per IETF BCP 47	IANA/IETF (internet-standards registry; subtags imported from ISO 639, ISO 15924, ISO 3166-1 and UN M49, plus IETF-reviewed variants)	acat/language	language-catalogue	1	other	https://www.iana.org/assignments/language-subtag-registry/language-subtag-registry	731819	Creative Commons CC0 1.0 dedication ('any applicable rights ... in the Protocol Registries are subject to the Creative Commons CC0 1.0 dedication')	https://www.iana.org/help/licensing-terms	open	as registrations occur (File-Date: 2026-09-17; Last-Modified 2026-09-19)		https://www.iana.org/assignments/language-subtags-tags-extensions/	HEAD 200 2026-09-25 (no Content-Length sent and Range ignored; 731,819 bytes by full GET)	yes	UTF-8 record-jar text (RFC 5646 section 3.1): first line File-Date, records separated by '%%', fields Type, Subtag or Tag, Description (repeatable; English), Added, Deprecated, Preferred-Value, Suppress-Script, Macrolanguage, Scope, Prefix, Comments; continuation lines start with a space. 9,296 records today: 8,276 language, 258 extlang, 225 script, 305 region (ISO 3166-1 alpha-2 plus UN M49 numeric regions such as 419), 139 variant, 67 redundant, 26 grandfathered. The freely redistributable (CC0) mirror of ISO 639 and ISO 15924 codes; Deprecated/Preferred-Value give replacement mappings. The .xml URL is only a 468-byte stub.
cldr-localenames-full	Unicode CLDR 48.2 JSON - localenames (cldr-localenames-full 48.2.0)	Unicode Consortium (CLDR Technical Committee)	Unicode CLDR (Unicode Consortium, USA; industry-led, names vetted by contributors per locale through the Survey Tool; coverage deepest for commercially supported locales)	acat/language;acat/society	lexicon	323	json	https://registry.npmjs.org/cldr-localenames-full/-/cldr-localenames-full-48.2.0.tgz	1958951	Unicode License v3 (npm license field 'Unicode-3.0'; Unicode Terms of Use for Data Files)	https://www.unicode.org/copyright.html	open	about two CLDR releases a year plus patches: 48 (2025-10-29), 48.1 (2026-01-08), 48.2 (2026-03-17); JSON-only 48.2.1 (2026-07-08, TZDB 2026c fix) not republished to npm; 49 in beta	https://registry.npmjs.org/cldr-localenames-full/48.2.0	https://cldr.unicode.org/	HEAD 200 2026-09-25 (no Content-Length); GET-range 206 total 1,958,951	yes	npm tarball (gzip tar, top dir package/): main/<locale>/{languages,territories,scripts,variants,localeDisplayNames}.json for 766 locales (323 base languages; territories.json in 675 locales = 262 base languages; scripts.json in 580; variants.json in 427). Keys: BCP 47 language subtags, ISO 15924 script codes, territory codes = ISO 3166-1 alpha-2 plus UN M49 numeric regions (001 World, 002 Africa, 419 Latin America...) - joins acatalogue's space/m49 facet directly; keys suffixed -alt-short, -alt-variant, -alt-menu, -alt-long, -alt-official hold alternative forms. dist.shasum b4a4e9c43346713306be1f543ef4d6f7217a88ae (verified locally). The GitHub release zips (cldr-json tags 48.2.0/48.2.1) could not be listed from this container; npm is published by the same project. Names are UI display names, not endonym authorities.
cldr-core-supplemental	Unicode CLDR 48.2 JSON - core supplemental data (cldr-core 48.2.0: territories, calendars, eras)	Unicode Consortium (CLDR Technical Committee)	Unicode CLDR (Unicode Consortium, USA; industry-maintained reference data compiled from cited public sources)	acat/language;acat/society;acat/matter	classification	0	json	https://registry.npmjs.org/cldr-core/-/cldr-core-48.2.0.tgz	205098	Unicode License v3 (npm license field 'Unicode-3.0')	https://www.unicode.org/copyright.html	open	with each CLDR release (48.2.0 published 2026-03-18)	https://registry.npmjs.org/cldr-core/48.2.0	https://cldr.unicode.org/	HEAD 200 2026-09-25 (no Content-Length); GET-range 206 total 205,098	yes	package/supplemental/*.json: territoryContainment (46 groupings: M49 regions plus EU, EZ, UN), subdivisionContainment (413 parents containing 5,046 ISO 3166-2-style subdivision codes), codeMappings (alpha-2 <-> alpha-3 <-> numeric <-> FIPS 10), territoryInfo (258 territories: _population, _gdp, _literacyPercent and languagePopulation shares - rough, cited in references.json, but it has figures for the 13 M49 areas UN WPP 2024 lacks, e.g. AX 26,200, NF 1,748, PN 50), languageData (scripts and territories per language), calendarData (18 calendars; era start dates in proleptic Gregorian with astronomical years, e.g. buddhist '-542-01-01', 237 Japanese eras from '645-6-19'), calendarPreferenceData, weekData, metaZones, likelySubtags, aliases (deprecated codes). Era NAMES per locale are in cldr-cal-<calendar>-full and cldr-dates-full (npm, 13-95 MB unpacked each). Holds no display names itself (languages=0).
iso15924-codes	ISO 15924 codes for the representation of names of scripts (iso15924.txt)	Unicode Consortium as ISO 15924 Registration Authority	ISO 15924 Registration Authority hosted by the Unicode Consortium (USA)	acat/language	authority-file	2	other	https://www.unicode.org/iso15924/iso15924.txt	14444	'(c) 2004-2023 ISO, Unicode, Inc. All Rights Reserved' (page footer); the file sits outside the directories that the Unicode Terms of Use place under the Unicode License v3	https://www.unicode.org/iso15924/iso15924-text.html	open	as codes are added (latest change 2025-04-24; Last-Modified 2025-04-25)		https://www.unicode.org/iso15924/	HEAD 200 2026-09-25 (no Content-Length; 14,444 bytes by GET; Range answers describe a gzip-encoded 6,058-byte representation)	no	UTF-8, '#' comment header, semicolon-separated: Code;N°;English Name;Nom français;PVA (Unicode Script property value alias);Unicode Version;Date. 227 codes (four-letter code, three-digit number, English and French names). Normative list but not openly licensed for republication; the same codes with English names are in the IANA registry (CC0, 225 script subtags), names of scripts in 580 locales in cldr-localenames-full, and in debian-iso-codes iso_15924.json (226 entries, 70 translations). Keep this file to record numbers and dates of change.
debian-iso-codes	iso-codes 4.20.1: ISO 3166-1/-2/-3, 639-2/-3/-5, 15924, 4217 lists with translations	Debian iso-codes project (iso-codes-team on salsa.debian.org)	Debian volunteer maintainers transcribing ISO standards, with community translations via Weblate; a free-software packaging view, not the ISO Maintenance Agency	acat/society;acat/language	authority-file	159	json	https://deb.debian.org/debian/pool/main/i/iso-codes/iso-codes_4.20.1.orig.tar.xz	4702640	LGPL-2.1-or-later (SPDX annotations for data/*json and the .po/.pot files)	https://salsa.debian.org/iso-codes-team/iso-codes/-/raw/main/REUSE.toml	open	several releases a year (v4.18.0 2025-04-11, v4.19.0 2025-11-09, v4.20.1 2026-01-01)	https://deb.debian.org/debian/pool/main/i/iso-codes/iso-codes_4.20.1-1.dsc	https://salsa.debian.org/iso-codes-team/iso-codes	HEAD 200 2026-09-25	yes	xz tar; data/iso_3166-1.json (249: alpha_2, alpha_3, numeric, name, official_name, common_name, flag; official_name on 173, common_name on 11), iso_3166-2.json (5,046 subdivisions: code, name, type; parent on 1,456), iso_3166-3.json (31 former countries with withdrawal_date), iso_639-2/-3/-5.json (639-3: 7,923 with alpha_3, scope, type, name; inverted_name, alpha_2, bibliographic where set), iso_15924.json (226), iso_4217.json; translations as gettext .po files: iso_3166-1 in 159 languages, iso_3166-2 in 70, iso_639-3 in 94, iso_15924 in 70. The openly licensed route to ISO 3166 (ISO itself offers only the browse-only OBP or paid downloads) and to ISO 3166-2 subdivision codes. sha256 5d551f3ddb32548c4321e9011720fd97751af0107592f79ebffc939bd32f2268 (from the .dsc; verified locally). Note SIL's terms for ISO 639-3 conflict with this redistribution; acatalogue can take ISO 639-3 codes from IANA instead.
periodo-dataset	PeriodO gazetteer of period definitions (canonical dataset, JSON-LD)	PeriodO (University of Texas at Austin and University of North Carolina at Chapel Hill)	PeriodO (USA-based project; each period is attributed to the scholarly authority that defined it - museums, excavation reports, handbooks - so overlapping and conflicting definitions coexist)	acat/past;acat/arts	periods	52	json	https://n2t.net/ark:/99152/p0dataset.json	7806288	Public domain dedication: 'the contributors have dedicated the PeriodO dataset to the public domain by waiving all of their rights'	https://perio.do/license/	open	continuous (regenerated on each accepted change; Last-Modified 2026-09-24)		https://perio.do/	HEAD 200 2026-09-25 (ARK redirects via arks.org/ezid to https://data.perio.do/dataset.json)	yes	JSON-LD: {'@context', authorities: {id: {source (bibliographic), periods: {id: period}}}}; 501 authorities, 9,446 periods today. Period: id (ark suffix, full URI http://n2t.net/ark:/99152/<id>), label, languageTag, localizedLabels {lang: [labels]} in 52 languages, start/stop each with 'in': {year} or {earliestYear, latestYear} plus the source's own label, spatialCoverage [{id: Wikidata entity URI, label}] on 9,076 periods, spatialCoverageDescription, broader/narrower, derivedFrom, editorialNote. Years are ISO 8601 style with year 0 (-3499 = 3500 BCE) - the same astronomical numbering acatalogue uses. Same data as Turtle (p0dataset.ttl, 13,003,109 bytes) and a flat CSV (p0dataset.csv, 2,466,353 bytes: period, label, spatial_coverage, start, stop, authority, source, publication_year, broader_periods, narrower_periods). Pleiades time periods link here.
cliopatria-polities	Cliopatria: world polities 3400 BCE-2024 CE (v0.2.0)	Seshat Global History Databank	Seshat Global History Databank (international research consortium; 'one version of the territory held by past polities', expert-reviewed; built from historical map images)	acat/past;acat/society	gazetteer	1	json	https://zenodo.org/api/records/20274630/files/Seshat-Global-History-Databank/cliopatria-v0.2.0.zip/content	297058350	Creative Commons Attribution 4.0 International License	https://zenodo.org/records/20274630	open	irregular releases (v0.2.0 2026-05-16; v0.1.3 2025-01-21)	https://zenodo.org/api/records/20274630	https://github.com/Seshat-Global-History-Databank/cliopatria	HEAD 200 2026-09-25	yes	GitHub-archive zip whose data member is <top>/cliopatria.geojson.zip (44,231,317 bytes, holding cliopatria.geojson); the rest is mostly original map PNGs (range-read the zip or extract one member). About 14K rows for 1,600+ entities; properties Name, FromYear, ToYear (integers, negative = BCE; check whether 1 BCE = -1 before converting to astronomical years), Area (km2, EPSG:6933), Type (POLITY or RELATION composites for unions/vassalage), Wikipedia (phrase), Wikidata (QID, added for all polities in v0.2.0), SeshatID; geometry EPSG:4326. An entity spans several rows as its territory changes - model as a place with time-bounded claims. Borders and dates are contested; keep them attributed. md5 6d573d5a07dfcd5a2c6c9933d6401d48.
dila-time-authority	DILA Time Authority Database: Chinese, Japanese and Korean dynastic calendars (2012-02)	Dharma Drum Institute of Liberal Arts (DILA; formerly Dharma Drum Buddhist College)	DILA Library and Information Center (Taiwan; Buddhist-studies authority project; Japanese data building on Takashi Suga's work)	acat/past	periods	3	sql	https://authority.dila.edu.tw/downloads/authority_time.2012-02.zip	1339960	Creative Commons Attribution-Share Alike 2.5 Taiwan License (download page); the README inside the archive says CC BY-SA 3.0 Unported	https://authority.dila.edu.tw/docs/open_content/download.php	open	static since 2012-02 (page: 'Periodic updates are published at this address')		https://authority.dila.edu.tw/	HEAD 200 2026-09-25	yes	zip: authority_time/authority_time.sql (MySQL 5 dump, 7,086,268 bytes, UTF-8) + SCHEMA.txt, README.txt, COPYING. Tables t_dynasty, t_emperor, t_era (1,503 eras = nianhao/nengo), t_month (117,405 lunar months: id, year, month, month_name, leap_month, era_id, first and last = Julian Day Numbers, ganzhi, start_from, status S/P, eclipse), *_names (1,984 era names; languages zho-Hant, jpn-Jpan, kor-Hang from c_languages), *_comments, t_day_comments (by JDN), period, view t_by_year. Coverage: China 220 BCE-1912, Japan 593-1872, Korea 56 BCE-1885. JDN makes exact conversion to astronomical years and days trivial; converting MySQL syntax to SQLite needs a small script. Share-alike applies to derived databases.
un-wpp2024-total-population	UN World Population Prospects 2024: total population by sex, 1950-2100 (CSV)	United Nations, Department of Economic and Social Affairs, Population Division	UN DESA Population Division (intergovernmental estimates reconciling national censuses and surveys; projections are model scenarios)	acat/society;acat/health	statistics	1	csv	https://population.un.org/wpp/assets/Excel%20Files/1_Indicator%20(Standard)/CSV_FILES/WPP2024_TotalPopulationBySex.csv.gz	16980593	Creative Commons license CC BY 3.0 IGO ('Copyright (c) 2024 by United Nations')	https://population.un.org/wpp/assets/downloads.json	open	biennial revisions (WPP2024 current; interim update WPP2024_CSV_files_update.zip of 2026-01-22 corrects Togo only)		https://population.un.org/wpp/	HEAD 200 2026-09-25	yes	gzip CSV (UTF-8 with BOM), 720,210 rows: SortOrder, LocID (UN M49 numeric for countries/areas; codes like 5507 for ad hoc aggregates), Notes, ISO3_code, ISO2_code, SDMX_code, LocTypeID, LocTypeName, ParentID, Location (English), VarID, Variant (Medium plus 17 other scenarios and prediction intervals), Time (1950-2100), MidPeriod, PopMale, PopFemale, PopTotal (thousands, 1 July), PopDensity. 237 Country/Area LocIDs: covers 235 of acatalogue's 248 M49 areas and 20 of the 33 the World Bank baseline lacks; still absent: 010 074 086 162 166 239 248 260 334 574 581 612 744 (uninhabited or tiny; cldr-core territoryInfo has rough figures). Filter Variant='Medium' and Time<=2023 for estimates. The site is a single-page app: the file list is in https://population.un.org/wpp/assets/downloads.json.
un-wpp2024-demographic-indicators	UN World Population Prospects 2024: demographic indicators, medium variant, 1950-2100 (CSV)	United Nations, Department of Economic and Social Affairs, Population Division	UN DESA Population Division (intergovernmental estimates and model-based projections)	acat/society;acat/health	statistics	1	csv	https://population.un.org/wpp/assets/Excel%20Files/1_Indicator%20(Standard)/CSV_FILES/WPP2024_Demographic_Indicators_Medium.csv.gz	16557272	Creative Commons license CC BY 3.0 IGO ('Copyright (c) 2024 by United Nations')	https://population.un.org/wpp/assets/downloads.json	open	biennial revisions (WPP2024 current; interim update 2026-01-22 for Togo)		https://population.un.org/wpp/	HEAD 200 2026-09-25	yes	gzip CSV with the same location columns as the total-population file (LocID = M49) plus 1 Jan and 1 July population, density, sex ratio, median age, natural change, growth rate, births, CBR, TFR, NRR, mean age at childbearing, deaths, CDR, life expectancy at birth/15/65/80 by sex, infant and under-5 mortality, q-values, net migrations and rate (67 columns). Definitions and units in WPP2024_Demographic_Indicators_notes.csv (4,370 bytes); location notes in WPP2024_Locations_notes.csv. Other variants: WPP2024_Demographic_Indicators_OtherVariants.csv.gz. Store indicators as claims with the revision and variant as qualifiers.
owid-population-longrun	Population by country, 10,000 BCE-2023 (Our World in Data long-run series)	Our World in Data (Global Change Data Lab)	Our World in Data (Global Change Data Lab / University of Oxford, UK; stitches HYDE 3.3 (10,000 BCE-1799), Gapminder v7 (1800-1949) and UN WPP 2024 (1950-); current borders projected back in time)	acat/society;acat/past	statistics	1	csv	https://ourworldindata.org/grapher/population.csv?v=1&csvType=full&useColumnShortNames=false	1594182	CC BY for data 'with major processing by Our World in Data'; underlying HYDE 3.3 and Gapminder CC BY 4.0, UN WPP CC BY 3.0 IGO	https://ourworldindata.org/faqs	open	metadata: last updated 2024-07-15, next update 2026-12-15 (file regenerated on request)		https://ourworldindata.org/grapher/population	HEAD 200 2026-09-25	yes	CSV with header Entity, Code (ISO 3166-1 alpha-3 or OWID_* for aggregates and historical entities), Year (astronomical-style integers from -10000), Population. 58,824 rows, 269 entities, -10000 to 2023. Metadata JSON: same URL with .metadata.json; per-source provenance at https://api.ourworldindata.org/v1/indicators/953903.metadata.json. Gives acatalogue a baseline for time-sliced audits (share of world population by region in, say, 1500) - label it as a modelled estimate: pre-1800 values are HYDE reconstructions with wide uncertainty. HYDE's own files (Utrecht Yoda vault) sit behind a bot challenge and could not be probed.
dplace-societies	D-PLACE aggregated dataset v3.3.0 (CLDF): societies, cultural variables, languages	D-PLACE (Database of Places, Language, Culture and Environment)	D-PLACE consortium (academic, international); codes ethnographic descriptions mostly written by 19th-20th-century outside observers (e.g. Murdock's Ethnographic Atlas, Standard Cross-Cultural Sample, Binford) pinned to a focal year	acat/society;acat/everyday;acat/language	statistics	1	cldf	https://zenodo.org/api/records/18229037/files/D-PLACE/dplace-cldf-v3.3.0.zip/content	11838759	Creative Commons Attribution-NonCommercial 4.0 International (cc-by-nc-4.0)	https://zenodo.org/records/18229037	open	irregular releases (v3.3.0 2026-01-13; component datasets released separately)	https://zenodo.org/api/records/18229037	https://d-place.org/	HEAD 200 2026-09-25	no	cldf/societies.csv (6,684 rows: ID, Name, Latitude, Longitude, Glottocode, Name_and_ID_in_source, xd_id (cross-dataset society id), alt_names_by_society, main_focal_year, HRAF_name_ID, HRAF_ID, region, type, Language_Level_Glottocodes, ISO639P3code, Contribution_ID), variables.csv (3,341), codes.csv (16,150), data.csv (677,862 coded values), contributions.csv, trees.csv. Non-commercial licence (some component sets such as Carneiro's are CC BY 4.0). SENSITIVITIES: a society is an ethnographic unit at one focal year, not a living people or an identity category; source names can be exonyms or dated terms (some Name values are now self-designations, e.g. Syilx, with the source's name kept in Name_and_ID_in_source: 'Okanagan (B322)'); codes are outsiders' classifications. Import societies as attributed, dated claims linked by Glottocode; never as labels applied to present-day people.
epr-core-2021	Ethnic Power Relations (EPR) Core Dataset 2021 - politically relevant ethnic groups 1946-2021	ETH Zurich, International Conflict Research (GROWup data family)	ETH Zurich conflict researchers (Switzerland); expert coding of which ethnic groups are 'politically relevant' and of their access to state executive power	acat/society	statistics	1	csv	https://icr.ethz.ch/data/epr/core/EPR-2021.csv	331121	No licence stated on the download page; citation of Vogt et al. 2015 (and Cederman et al. 2010 for EPR v1.1) requested	https://icr.ethz.ch/data/epr/core/	open	irregular (EPR 2021 released 2021-06-08; earlier versions listed)		https://icr.ethz.ch/data/epr/	HEAD 200 2026-09-25	no	UTF-8 CSV, 4,339 group-period rows for 893 group ids: gwid (Gleditsch-Ward state number, not ISO/M49), statename, from, to (years), group, groupid, gwgroupid, umbrella, size (share of population, 0-1), status (MONOPOLY, DOMINANT, SENIOR PARTNER, JUNIOR PARTNER, POWERLESS, DISCRIMINATED, SELF-EXCLUSION, IRRELEVANT, STATE COLLAPSE), reg_aut (regional autonomy). Also .txt/.json/.xlsx/.sql and a PDF codebook. SENSITIVITIES: group lists and status codes are scholarly judgements about politics, not self-identification; sizes are estimates; categories can be contested by the groups named. If used at all, load only as attributed claims with epistemic status 'attributed'/'contested', never as a taxonomy of peoples; confirm reuse terms with the publisher first.
